1544561434.69591,3.15401722706065,0.303130416343834,0.104971858851652,-0.976384448056368,-0.167476611051975,-0.136473419918351,0.165030345259489,-0.985858290125862,0.029127597457549,-0.13942164371861,0.005917477558928,0.990215425411126
1544561434.72391,3.15028369570115,0.303767634367593,0.104438552250341,-0.975846779312055,-0.170581561026038,-0.136473419918349,0.168165443108704,-0.985328354819045,0.029127597457545,-0.139439761367921,0.005473959034913,0.990215425411128
1544561434.75546,3.14655323059642,0.313896120209667,0.106094852475972,-0.977698387457174,-0.163206164387904,-0.13217265628501,0.160601670478712,-0.986557042097518,0.030204405758781,-0.135325410042218,0.008303649413481,0.990766411826385
1544561435.23739,3.07951871751902,0.347251475200736,0.107817274692214,-0.972421916249064,-0.194599564910833,-0.128555926098384,0.191517574494208,-0.980827402284381,0.0360364480482,-0.133103852154452,0.010421912712621,0.99104729870832
1544561435.67996,3.01805522029789,0.381325631709553,0.110399818068711,-0.967797520453999,-0.216860402941942,-0.127826151623826,0.213104136676093,-0.976103365852477,0.042530531421616,-0.133994725025411,0.013920661167008,0.990884266127
1544561436.98788,2.85896725301832,0.456382090991259,0.093472781001597,-0.909112806459317,-0.386130276216069,-0.156260407400483,0.382943340464091,-0.922349127286277,0.051249247686644,-0.163915536560343,-0.013247534998887,0.986385421471034
1544561436.99291,2.83467726222014,0.429269557500307,0.089798732233771,-0.950924723888117,-0.290489360523334,-0.106574391488093,0.287364561803905,-0.956813255617488,0.043931793656917,-0.114733509131216,0.01115012544362,0.993333728706031
1544561437.90887,2.66270712962874,0.428208249434667,0.077265122149523,-0.283668058380256,-0.957314784547357,0.055505278504108,0.957598659119574,-0.279760959704468,0.068837587680196,-0.050371030435854,0.072678805110414,0.996082602287859
1544561438.68941,2.70390542010803,0.490478759082699,0.067420145206812,0.712793136616143,-0.695326469704033,0.091907806642578,0.690272287428409,0.718684332005306,0.083767536304012,-0.124298485917067,0.003732486974957,0.992237851999059
1544561438.7245,2.70261238421173,0.489576828327089,0.067319218899637,0.725265036920682,-0.681263668711347,0.09935008764164,0.675713891364191,0.732026517141144,0.086878738593906,-0.131914226821475,0.004122122773775,0.991252563611278
1544561438.75717,2.70393881548368,0.493277460730352,0.066997449909448,0.738617986661933,-0.666378771548198,0.101896038241892,0.660794110481364,0.745604287203247,0.086170705331269,-0.133396451724273,0.003685069070606,0.991055905049414
1544561438.79208,2.70712532278205,0.497778442767577,0.066609903870282,0.757106442380067,-0.645268032430274,0.102073508953885,0.639606886498986,0.763955926374611,0.08528993668762,-0.133014531723696,0.000713358719635,0.991113830732707
1544561438.87462,2.72665919234576,0.505629223405238,0.067393971040924,0.844868022047656,-0.528338376357315,0.084003484388437,0.523037158551252,0.848754925330189,0.077763793004068,-0.112383967254739,-0.021763198199338,0.993426498090434
1544561439.40253,2.78791186806341,0.616398417494173,0.103022182637349,0.986214176794885,-0.1639297709364,0.022552775650339,0.165471467387485,0.976264880619942,-0.139735737550442,0.000889364620346,0.141541206257656,0.989931965319691
1544561440.01434,2.84828221242603,0.591019019623211,0.102050862199413,0.50896068921391,0.860051460681773,0.035644099287986,-0.844718488087172,0.5069940725387,-0.17148669421954,-0.165558728910993,0.057170756421215,0.984541422130934
1544561440.0623,2.85066556576268,0.607658577551675,0.108104241768077,0.629294704311336,0.775320793100575,0.05353356808213,-0.753807508869347,0.625691659347826,-0.200709210039686,-0.189109530954677,0.085951237387609,0.978187083381109
1544561440.12186,2.8451995838655,0.600675622080788,0.109608557217141,0.653414089414442,0.755132411070941,0.053151382906596,-0.735538193452984,0.649922235999969,-0.1912711507905,-0.17897931088989,0.085884392662382,0.980097075483032
1544561440.65222,2.88908063586615,0.541416929619478,0.100362823007089,0.613421718487875,0.787881012294799,0.05438111577292,-0.766241636284187,0.610422734750052,-0.200643563875839,-0.191278723625798,0.081410044623447,0.978153799012451
1544561440.66681,2.88701428634614,0.537449898579438,0.099638025214741,0.628465916504084,0.776153938457511,0.051143480616551,-0.754602972940453,0.624324451120115,-0.201973594717233,-0.188692726468502,0.088340497793819,0.97805470778859
1544561440.6857,2.88064326857732,0.526347894100092,0.102392081585745,0.650163764615563,0.758375033525427,0.04641538221567,-0.735058631916485,0.643283291416508,-0.214185467829659,-0.192291151190029,0.105137602738745,0.975689601084467
1544561440.92331,2.91577557974596,0.510109454528699,0.100540146050876,0.570217470241248,0.819714476950272,0.054038994344949,-0.796405671619599,0.567738655292972,-0.208352646967271,-0.201469707012768,0.075769357686808,0.976559758331214
1544561441.24488,3.01356737844478,0.476050959111357,0.113080766311758,0.899286264583266,0.422878650168766,-0.111614790970201,-0.429249096070691,0.902304801281966,-0.039890589191082,0.083841683274934,0.083783607077752,0.99295059259294
1544561442.5866,2.94671742525976,0.370067631246572,0.103092562992613,-0.92286868099191,0.359033250076643,-0.139314475140437,-0.358465973054023,-0.93305992206615,-0.030022125113736,-0.140767694471015,0.02223301988744,0.989792982911073
1544561442.62059,2.94633348301198,0.360952211152629,0.103696198044344,-0.938532892769786,0.319855558681479,-0.129801505267608,-0.317552942933146,-0.947453320188864,-0.038630745496284,-0.135337125814303,0.0049626246744,0.99078717933402
1544561442.62822,2.94369274689741,0.36241615553552,0.101786369099144,-0.953541688595736,0.27240946117977,-0.128651986264252,-0.269912664115893,-0.962181350998251,-0.036799477456109,-0.133811067777861,-0.000365035516553,0.991006793563607
1544561442.6512,2.94984695640456,0.349788438424213,0.101006327679844,-0.945473089885241,0.296926666204717,-0.133847641740193,-0.294558081218066,-0.954892522451666,-0.037627215616181,-0.138982635936978,0.003850384714146,0.990287332770427
1544561442.68471,2.93744321007625,0.349748515968754,0.104564997782313,-0.932415578842806,0.338150335360473,-0.127497211839462,-0.336175369833256,-0.941057914570514,-0.037364717872234,-0.132617152166345,0.008021977299703,0.991134874187914
1544561442.75114,2.92322365351341,0.343226306475068,0.106469900561214,-0.929845258596778,0.344501635841793,-0.12925330930935,-0.342597613482945,-0.938737576000923,-0.037398377500889,-0.134218740498042,0.009507171305743,0.990906122391463
1544561443.35182,2.8406488518772,0.305399421141636,0.099646040434733,-0.954776815609028,0.265964789728304,-0.132905842611454,-0.264918361053834,-0.963924981152202,-0.025824265474144,-0.134979607170982,0.01055278804426,0.990792180183343
1544561443.38543,2.83837008174979,0.29975947673141,0.098626384570101,-0.962385339968829,0.232545442829253,-0.140488698593278,-0.231728221392685,-0.972523119624168,-0.022378856241099,-0.141832608462473,0.01101811307909,0.989829334966846
1544561443.45236,2.82372289156644,0.296900291787794,0.099353480621058,-0.957786978139099,0.254131123990719,-0.134392992102959,-0.253688784355368,-0.967064468321489,-0.020695767740528,-0.135226126171933,0.014271857948012,0.990711970691405
1544561443.48424,2.81720620006202,0.29575726903307,0.099206923964666,-0.957720130872018,0.255013721291406,-0.133192165218505,-0.25458296233581,-0.966832683033184,-0.02054454446266,-0.134013679192866,0.014232532169763,0.990877272328531
1544561443.58362,2.80466835939212,0.288226509419922,0.096248735268835,-0.964470241815734,0.225180782750456,-0.138169344399524,-0.223932512610354,-0.974291129807065,-0.024718903197462,-0.140183388630452,0.007099961912835,0.990100100036821
1544561444.1302,2.71759719567105,0.250628945529635,0.086302023815793,-0.980755333157311,0.123773199989553,-0.150993945070122,-0.119996131107788,-0.992195037992012,-0.033910693050915,-0.154012678058189,-0.015139403831629,0.987952880176462
1544561444.15332,2.70352938104382,0.230768773410487,0.088078172249179,-0.982571526046464,0.099025924273193,-0.157311991038721,-0.095394166834412,-0.994972511256593,-0.030490240696297,-0.159540431040834,-0.014952196012283,0.98707815430072
1544561444.18469,2.69257055524132,0.215901608333495,0.088541476619356,-0.983805037673191,0.081737727181685,-0.159519879024608,-0.077844432120038,-0.996498404946373,-0.030515132758079,-0.161455542601553,-0.017603206938136,0.986722977774781
1544561444.21705,2.68138829410359,0.208608477863115,0.089213996657919,-0.984132734390258,0.07321766820738,-0.161622814490491,-0.069226006624915,-0.997143789453133,-0.030199721220798,-0.163372338871428,-0.018532032196191,0.986390410879159
