0.08764,27.381955,29.778718,-0.752092,0.81,0.0,0.0,0.0
0.136716,27.352491,29.747125,-0.75055,0.801,0.0,0.0,0.0
0.187124,27.411293,29.810429,-0.748551,0.81,0.0,0.0,0.0
0.236188,27.349371,29.743472,-0.746351,0.81,0.0,0.0,0.0
0.286765,27.429919,29.767186,-0.744055,0.818,0.0,0.0,0.0
0.337117,27.368883,29.764512,-0.741611,0.814,0.0,0.0,0.0
0.38626,27.400812,29.735413,-0.739067,0.814,0.0,0.0,0.0
0.436669,27.44913,29.788792,-0.735662,0.816,0.0,0.0,0.0
0.487092,27.452369,29.727784,-0.732357,0.812,0.0,0.0,0.0
0.536164,27.391373,29.724322,-0.728701,0.803,0.0,0.0,0.0
0.586631,27.412936,29.705231,-0.72468,0.81,0.0,0.0,0.0
0.635737,27.412936,29.705231,-0.720072,0.836,0.0,0.0,0.0
0.686112,27.463007,29.718962,-0.715146,0.821,0.0,0.0,0.0
0.736658,27.463007,29.718962,-0.710515,0.812,0.0,0.0,0.0
0.78573,27.434994,29.686076,-0.705568,0.813,0.0,0.0,0.0
0.836043,27.475575,29.689551,-0.699973,0.832,0.0,0.0,0.0
0.885214,27.493996,29.711689,-0.694034,0.821,0.0,0.0,0.0
0.935571,27.516249,29.693406,-0.687788,0.821,0.0,0.0,0.0
0.986046,27.531688,29.643835,-0.680861,0.811,0.0,0.0,0.0
1.035123,27.531688,29.643835,-0.67425,0.813,0.0,0.0,0.0
1.08559,27.565606,29.61708,-0.667876,0.819,0.0,0.0,0.0
1.135992,27.590893,29.57921,-0.660304,0.794,0.0,0.0,0.0
1.185142,27.590893,29.57921,-0.652608,0.807,0.0,0.0,0.0
1.235495,27.608208,29.602223,-0.645028,0.812,0.0,0.0,0.0
1.284717,27.63136,29.585093,-0.637028,0.807,0.0,0.0,0.0
1.335067,27.68959,29.542746,-0.628767,0.797,0.0,0.0,0.0
1.385477,27.748179,29.500898,-0.62024,0.817,0.0,0.0,0.0
1.43475,27.748179,29.500898,-0.611764,0.807,0.0,0.0,0.0
1.485045,27.759258,29.440816,-0.603051,0.789,0.0,0.0,0.0
1.534131,27.783448,29.476609,-0.594322,0.782,0.0,0.0,0.0
1.584666,27.795583,29.416732,-0.585426,0.778,0.0,0.0,0.0
1.634954,27.795583,29.416732,-0.576566,0.78,0.0,0.0,0.0
1.684055,27.843089,29.437682,-0.56746,0.794,0.0,0.0,0.0
1.734668,27.881274,29.362901,-0.558266,0.796,0.0,0.0,0.0
1.784967,27.881274,29.362901,-0.549034,0.801,0.0,0.0,0.0
1.834057,27.905978,29.348098,-0.53984,0.821,0.0,0.0,0.0
1.88453,27.968082,29.311667,-0.530523,0.812,0.0,0.0,0.0
1.933598,28.030535,29.275841,-0.520813,0.807,0.0,0.0,0.0
1.984016,28.030535,29.275841,-0.510922,0.811,0.0,0.0,0.0
2.034414,28.068414,29.255069,-0.501587,0.803,0.0,0.0,0.0
2.083536,28.093804,29.241475,-0.491593,0.818,0.0,0.0,0.0
2.13398,28.119332,29.228142,-0.481313,0.801,0.0,0.0,0.0
2.184423,28.162099,29.206349,-0.471266,0.812,0.0,0.0,0.0
2.23357,28.162099,29.206349,-0.460951,0.808,0.0,0.0,0.0
2.28395,28.225394,29.127753,-0.450455,0.8,0.0,0.0,0.0
2.334345,28.237665,29.153808,-0.440143,0.798,0.0,0.0,0.0
2.383483,28.321112,29.163121,-0.42927,0.807,0.0,0.0,0.0
2.433927,28.331347,29.079782,-0.418218,0.798,0.0,0.0,0.0
2.483026,28.388132,29.102321,-0.407533,0.804,0.0,0.0,0.0
2.533435,28.411269,29.045778,-0.396992,0.808,0.0,0.0,0.0
2.583876,28.437947,29.034929,-0.386248,0.803,0.0,0.0,0.0
2.632975,28.47814,29.019093,-0.375312,0.811,0.0,0.0,0.0
2.683421,28.555677,29.020317,-0.364721,0.816,0.0,0.0,0.0
2.733797,28.596199,29.005343,-0.353961,0.806,0.0,0.0,0.0
2.78294,28.636883,28.990817,-0.342944,0.815,0.0,0.0,0.0
2.833407,28.636883,28.990817,-0.331351,0.803,0.0,0.0,0.0
2.883837,28.73705,29.003071,-0.320642,0.802,0.0,0.0,0.0
2.932911,28.763577,28.944194,-0.309506,0.809,0.0,0.0,0.0
2.983628,28.763577,28.944194,-0.297795,0.817,0.0,0.0,0.0
3.033739,28.829129,28.894891,-0.286087,0.798,0.0,0.0,0.0
3.082858,28.898425,28.875347,-0.274888,0.795,0.0,0.0,0.0
3.133256,28.926237,28.867866,-0.262803,0.792,0.0,0.0,0.0
3.183714,28.972735,28.855953,-0.250801,0.82,0.0,0.0,0.0
3.232994,29.000717,28.849139,-0.238844,0.792,0.0,0.0,0.0
3.283241,29.075551,28.831872,-0.226769,0.798,0.0,0.0,0.0
3.333677,29.136674,28.774303,-0.215042,0.786,0.0,0.0,0.0
3.382781,29.207194,28.759779,-0.203122,0.788,0.0,0.0,0.0
3.433184,29.235467,28.754296,-0.191558,0.799,0.0,0.0,0.0
3.483679,29.263808,28.74917,-0.178926,0.795,0.0,0.0,0.0
3.532886,29.360921,28.776604,-0.167059,0.796,0.0,0.0,0.0
3.583216,29.382702,28.729473,-0.155102,0.787,0.0,0.0,0.0
3.633834,29.479135,28.75921,-0.143257,0.789,0.0,0.0,0.0
3.68276,29.507686,28.755433,-0.131539,0.772,0.0,0.0,0.0
3.73333,29.555341,28.749688,-0.119986,0.779,0.0,0.0,0.0
3.783582,29.646009,28.739845,-0.108138,0.786,0.0,0.0,0.0
3.832687,29.686246,28.707033,-0.096087,0.786,0.0,0.0,0.0
3.883096,29.757992,28.700984,-0.084105,0.776,0.0,0.0,0.0
3.933566,29.786717,28.69891,-0.072098,0.789,0.0,0.0,0.0
3.982616,29.858584,28.694531,-0.060852,0.782,0.0,0.0,0.0
4.033093,29.930495,28.690963,-0.049575,0.77,0.0,0.0,0.0
4.083525,30.002443,28.688223,-0.038068,0.789,0.0,0.0,0.0
4.133937,30.045628,28.687066,-0.026779,0.783,0.0,0.0,0.0
4.183012,30.136818,28.685708,-0.01489,0.784,0.0,0.0,0.0
4.233434,30.180017,28.685539,-0.00393,0.778,0.0,0.0,0.0
4.28388,30.25234,28.642882,0.007525,0.777,0.0,0.0,0.0
4.33298,30.280355,28.686595,0.018062,0.779,0.0,0.0,0.0
4.383432,30.357123,28.688833,0.029145,0.767,0.0,0.0,0.0
4.433876,30.405084,28.690762,0.040194,0.772,0.0,0.0,0.0
4.482992,30.487197,28.651727,0.051381,0.776,0.0,0.0,0.0
4.53343,30.606967,28.65915,0.061896,0.783,0.0,0.0,0.0
4.583802,30.650052,28.662308,0.073165,0.762,0.0,0.0,0.0
4.632934,30.697885,28.666306,0.083381,0.769,0.0,0.0,0.0
4.683348,30.77426,28.674468,0.085667,0.764,0.0,0.0,0.0
4.733774,30.817318,28.67804,0.104666,0.767,0.0,0.0,0.0
4.782912,30.896701,28.688012,0.106943,0.775,0.0,0.0,0.0
4.83343,30.973268,28.653548,0.11747,0.767,0.0,0.0,0.0
4.883753,31.060058,28.693728,0.127693,0.772,0.0,0.0,0.0
4.93293,31.125431,28.746421,0.137994,0.787,0.0,0.0,0.0
4.983259,31.158168,28.722189,0.148185,0.785,0.0,0.0,0.0
5.03371,31.237175,28.734755,0.15773,0.793,0.0,0.0,0.0
5.082856,31.316047,28.748136,0.168056,0.789,0.0,0.0,0.0
5.133278,31.43415,28.769389,0.178047,0.793,0.0,0.0,0.0
5.183636,31.43415,28.769389,0.187932,0.777,0.0,0.0,0.0
5.232768,31.563428,28.751174,0.197275,0.779,0.0,0.0,0.0
5.283223,31.629726,28.809218,0.206722,0.784,0.0,0.0,0.0
5.332357,31.714046,28.798283,0.216589,0.786,0.0,0.0,0.0
5.382732,31.834123,28.825846,0.225638,0.781,0.0,0.0,0.0
5.433187,31.862137,28.832526,0.234092,0.798,0.0,0.0,0.0
5.482346,32.00967,28.869106,0.243041,0.801,0.0,0.0,0.0
5.532797,32.048325,28.834443,0.251789,0.793,0.0,0.0,0.0
5.583115,32.164274,28.86536,0.26058,0.785,0.0,0.0,0.0
5.632232,32.279963,28.897236,0.268859,0.799,0.0,0.0,0.0
5.682654,32.349208,28.91696,0.277494,0.803,0.0,0.0,0.0
5.733098,32.436716,28.94265,0.285545,0.801,0.0,0.0,0.0
5.782202,32.536521,28.927729,0.29398,0.806,0.0,0.0,0.0
5.832635,32.615035,28.982341,0.301862,0.801,0.0,0.0,0.0
5.883088,32.701887,29.010165,0.31003,0.806,0.0,0.0,0.0
5.93217,32.774868,29.034081,0.31667,0.816,0.0,0.0,0.0
5.982748,32.918987,29.082389,0.323426,0.818,0.0,0.0,0.0
6.03302,32.964392,29.097959,0.330368,0.817,0.0,0.0,0.0
6.082189,33.094946,29.09799,0.33749,0.818,0.0,0.0,0.0
6.132569,33.167257,29.123864,0.343612,0.822,0.0,0.0,0.0
6.183124,33.268187,29.206673,0.34984,0.819,0.0,0.0,0.0
6.232083,33.328232,29.182906,0.355903,0.814,0.0,0.0,0.0
6.282486,33.432696,29.268565,0.361313,0.815,0.0,0.0,0.0
6.333017,33.563194,29.272405,0.366677,0.821,0.0,0.0,0.0
6.382031,33.664536,29.342828,0.371753,0.82,0.0,0.0,0.0
6.432445,33.751839,29.33089,0.376493,0.811,0.0,0.0,0.0
6.482957,33.84709,29.415705,0.381952,0.819,0.0,0.0,0.0
6.53198,33.97452,29.42098,0.386929,0.815,0.0,0.0,0.0
6.582427,34.018886,29.439301,0.391607,0.813,0.0,0.0,0.0
6.631525,34.159099,29.49799,0.396413,0.81,0.0,0.0,0.0
6.682035,34.229787,29.528014,0.401657,0.822,0.0,0.0,0.0
6.732404,34.303253,29.55968,0.406961,0.801,0.0,0.0,0.0
6.781496,34.420535,29.610953,0.412137,0.816,0.0,0.0,0.0
6.831934,34.519975,29.655102,0.417836,0.821,0.0,0.0,0.0
6.882373,34.632323,29.705661,0.42287,0.812,0.0,0.0,0.0
6.931432,34.744429,29.756754,0.427633,0.799,0.0,0.0,0.0
6.981903,34.874388,29.769204,0.432763,0.811,0.0,0.0,0.0
7.032346,34.964694,29.859266,0.438487,0.814,0.0,0.0,0.0
7.081412,35.073072,29.910785,0.443747,0.814,0.0,0.0,0.0
7.131826,35.142276,29.944087,0.448506,0.824,0.0,0.0,0.0
7.181023,35.297855,29.971754,0.452903,0.813,0.0,0.0,0.0
7.231355,35.386372,30.063574,0.458158,0.813,0.0,0.0,0.0
7.281809,35.448619,30.046383,0.46336,0.814,0.0,0.0,0.0
7.330974,35.545707,30.095491,0.46828,0.816,0.0,0.0,0.0
7.381374,35.681051,30.164671,0.472527,0.82,0.0,0.0,0.0
7.432823,35.787643,30.219789,0.477226,0.814,0.0,0.0,0.0
7.480887,35.893977,30.275405,0.481902,0.823,0.0,0.0,0.0
7.531298,35.979898,30.36966,0.486062,0.824,0.0,0.0,0.0
7.581726,36.080694,30.37455,0.490859,0.816,0.0,0.0,0.0
7.630907,36.151055,30.412619,0.495941,0.809,0.0,0.0,0.0
7.681276,36.246528,30.464796,0.500156,0.825,0.0,0.0,0.0
7.730522,36.379531,30.538376,0.505315,0.814,0.0,0.0,0.0
7.780818,36.446555,30.575873,0.510074,0.82,0.0,0.0,0.0
7.831252,36.516207,30.615226,0.514283,0.831,0.0,0.0,0.0
7.88033,36.627316,30.678778,0.519562,0.832,0.0,0.0,0.0
7.930744,36.780522,30.717483,0.524365,0.824,0.0,0.0,0.0
7.981207,36.837357,30.800871,0.53017,0.823,0.0,0.0,0.0
8.030327,36.906197,30.841627,0.534548,0.838,0.0,0.0,0.0
8.080775,36.999545,30.897516,0.53948,0.834,0.0,0.0,0.0
8.131256,37.092626,30.953848,0.544224,0.83,0.0,0.0,0.0
8.180231,37.185441,31.010618,0.548944,0.827,0.0,0.0,0.0
8.230725,37.329839,31.06614,0.554333,0.831,0.0,0.0,0.0
8.279796,37.407131,31.114548,0.559524,0.832,0.0,0.0,0.0
8.330223,37.498927,31.172952,0.566646,0.829,0.0,0.0,0.0
8.380623,37.599829,31.237903,0.571935,0.816,0.0,0.0,0.0
8.429777,37.666825,31.281625,0.578198,0.816,0.0,0.0,0.0
8.480194,37.773547,31.352296,0.584903,0.818,0.0,0.0,0.0
8.530624,37.903486,31.35397,0.582916,0.811,0.0,0.0,0.0
8.579732,38.017931,31.481889,0.597384,0.822,0.0,0.0,0.0
8.630123,38.093043,31.533615,0.603071,0.836,0.0,0.0,0.0
8.680589,38.182229,31.595932,0.609869,0.817,0.0,0.0,0.0
8.729659,38.29594,31.623742,0.617834,0.814,0.0,0.0,0.0
8.780089,38.383645,31.688139,0.616154,0.832,0.0,0.0,0.0
8.830531,38.481013,31.758278,0.624257,0.82,0.0,0.0,0.0
8.879615,38.588089,31.747384,0.63142,0.827,0.0,0.0,0.0
8.930052,38.725483,31.849523,0.639266,0.831,0.0,0.0,0.0
8.980486,38.823715,31.923878,0.647924,0.827,0.0,0.0,0.0
9.029601,38.884591,31.970701,0.655641,0.82,0.0,0.0,0.0
9.08002,39.019416,32.076207,0.664005,0.831,0.0,0.0,0.0
9.130488,39.056968,32.106105,0.672398,0.829,0.0,0.0,0.0
9.179546,39.156487,32.186603,0.680132,0.832,0.0,0.0,0.0
9.229973,39.255303,32.267963,0.688818,0.834,0.0,0.0,0.0
9.280442,39.371885,32.365496,0.696661,0.822,0.0,0.0,0.0
9.329506,39.454604,32.436171,0.707044,0.828,0.0,0.0,0.0
9.379937,39.508312,32.540186,0.716184,0.824,0.0,0.0,0.0
9.43045,39.655508,32.632231,0.725494,0.834,0.0,0.0,0.0
